11.0	 1451.026956384513
-11.0	 1451.026956384513
12.0	 1451.0300216598098
-12.0	 1451.0300216598098
13.0	 1451.029051228414
-13.0	 1451.028945664147
21.0	 1451.026954256324
-21.0	 1451.026954256324
22.0	 1451.0285169678068
-22.0	 1451.0287366014259
23.0	 1451.027901604552
-23.0	 1451.027946063704
31.0	 1451.026954256324
-31.0	 1451.026954256324
32.0	 1451.0287366014259
-32.0	 1451.0285169678068
33.0	 1451.027901604552
33.0	 1451.027946063704
